737	"Hawd me back. Hawd me back "". :face_with_tears_of_joy:"""	NOT
738	Sucks	OFF
739	Fuckkk :face_with_tears_of_joy::face_with_tears_of_joy: I know I seen bitch that’s a slapper lmao	OFF
740	socialist liberals Clarify: 'We Only Want socialism For Everyone Else'. emmys tuesday thoughts global citizen elections 2018 http	NOT
741	Everyone should vote regardless of the candidates and parties they support.	NOT
742	Boy was that photoshopped	NOT
743	Lefty Pope should also! He is Not worthy rep for true christian roman catholics!! He failed his flock!	OFF
744	The party of Bill Clinton and Ted Kennedy are accusing Brett Kavanaugh of sexual misconduct while he was in high school. Think about that Irony for a moment. maga	NOT
745	Ryan's wife was from a famously conservative Blue Dog Democrat family in Oklahoma. The conservatives that have left the Dems. She herself has always known to be conservative. She campaigned against Obama nationally in '08 and '12. http	NOT
746	Lol you are representing your case well :face_with_tongue: I'm gonna give call to my lawyer Matt Murdock. Wait don't say he isn't coming back .:sleepy_face:	NOT
747	"Of course. Self defense. The well-known standing someone else's ground"" rule. She was the only one armed, the one entering his property, the one starting the interaction, how the actual fuck is it self defense? Seriously dude, don't you have a cross to burn or something?"""	NOT
748	And honestly it’s ridiculous.. you are grocery shopping there is no need to be like That	OFF
749	Little known fact Balaam raced donkeys and gambled on races. One day his fastest ass was winning the Jerusalem sweepstakes. And right before the finish the ass lost control running over a Samaritan and two Africans . Local antifa saw the whole thing and blamed the fastest ass!	OFF
750	watch it again. For crying out loud he is talking about Joe within the first few minutes.	NOT
751	if she were a true Krishn bhakt she wouldn't even care about presence or absence of such laws... she would be above such issues... a typical Chandigarh mentality of one up manship she is caged in... call her anything but Krishn bhakt.. like who cares about what she is doing ...	OFF
752	It's been up since Sunday night. He is a sloth.	OFF
753	SOME THINGS NEVER CHANGE! In 1991 scotus Clarence Thomas’s high tech lynching by &amp; maga FIGHT BACK against these lies! confirm kavanaugh djt kavanaugh me too http	OFF
754	You are awesome! I am so thankful I know you!	NOT
755	Bitch shut up he building his self esteem	OFF
756	This hand signal is used by ignorant people as a signal of white supremacy and by evil people who get a lot of satisfaction in the idea of pissing off liberals. We should ignore both because displays of ignorance and hatefulness don’t deserve our time and attention.	OFF
757	Doesn't any remember John McEnroe? What's wrong with people today?	NOT
758	usa uk and probably europe and australia With their level of intelligence? Weez all stoopid y'all! maga mega mb ga mcga conservatives patriots celebrities http	OFF
759	When are the Republicans going to learn that Democrats hate conservatives .Vote Thursday	OFF
760	I thought this was more Antifa training at first...:winking_face:	NOT
761	Good thinking	NOT
762	It's a political hit job gleefully pushed by fake news and their puppet little Jimmy Liberals always finding new lows!!!	NOT
763	Isn’t that the Amazon bitch from Antifa?	OFF
764	She is very beautiful also her hair.	NOT
765	Lie about what? Certainly not about you throwing gun control &amp; accountability out the window once an illegal is involved. And “a” hollering? Are you seeing shit AND hearing voices?	OFF
766	Neither do conservatives with May at the helm	NOT
767	"The letter could be seen as a dog whistle to ANTIFA to inform them about the event and jeopardize the safety of possible attendees."" Except it was an internal email. How is that a dog whistle?"""	NOT
768	democracy doesn't have a finishing point &amp; ! It is an ongoing process! http	NOT
769	Just one more proof that the dnc hates the cosnstitution. this is exactly what pres. Washington warned us of in his farwell address. the dnc hates the constitution because it stands in the way of their totalitarain agenda. maybe that i why they push both socialism and gun control	OFF
770	Hillary is a good reason to keep the electoral college.	NOT
771	Crazy man:face_with_tears_of_joy:	NOT
772	...by marginalizing conservatives politically (not civically) for a generation. Relegated to minority status. Ideas thoroughly disproven and ignored.	NOT
773	About 1/3 of the conservatives I know are pro LGBTQ.	NOT
774	Yes sir!	NOT
775	He is a beast	OFF
776	Canada Spiralling Out of Control http trudeau q a non cbc maga ctv bbc t cot	NOT
777	I will retweet anything to do with the terrorists that call themselves antifa	NOT
778	You are all brothers	NOT
779	Did you even read the article in the link?	NOT
780	The NFL is still a thing?	NOT
781	You you have committed so many crimes. No care what a liar has to say. You belong in prison. maga http	OFF
782	You are too kind sweetie x	NOT
783	The off and on gun control debate starts again.	NOT
784	HAHAHAHA omg these people. They thought they would have their way FOREVER. Idiots	OFF
785	"inb4 antifa isn't an extremist group!"" Source: ""Antifa: The Anti-Fascist Handbook"" by Mark Bray http"	NOT
786	Fool on the Hill !	OFF
787	Why of course. Liberals reject truth and accept falsehoods. That's why they don't believe Kanaugh and believe Ellison.	OFF
788	I’m very excited to buy more lol. The lady at the con all her manga was $6 and she told me some other cons she’s gonna be at so I wanna go to this one in Chicago next year :face_with_tears_of_joy:	NOT
789	the nose distracts from the news	OFF
790	Thank you Ms Desanctis! I'm comforted that not all conservatives are letting their ambition blind their conscience. Sexual assault/harassment has been a plague on society for centuries - that should NOT make it a conservative or traditionalist cause!	OFF
791	Buh Buh snowFlake	NOT
792	You are TRIPPIN. Stop jumping to conclusions.	OFF
793	actualy im pretty sure if you banned all guns that would definitely stop criminals from getting them. But no one wants to do that. but by your logic aren't Gun Control laws better than not having gun control laws?	NOT
794	This sicko thinks that others scheme and lie like he and a lot of the liberals do. Remember Rham Emanuel’s famous quote “You never let a serious crisis go to waste”	OFF
795	2 battering rams used by liberals; sex &amp; racism. It is sinister &amp; desperate beneath humanity	OFF
796	Apparently this POS doesn’t know that Viacom bought out BET. It went from black ownership to white ownership:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:	OFF
797	The SPLC have also listed Antifa and BLM as well soooo...	NOT
798	"Has your network/organization put out a report on actress Li BingBing??? Some reports say she is missing"", other reports say the Chinese Government has abducted her???? What the heck is going on????"""	OFF
799	2 of 2 Vote her butt right out of office. diane feinstein is part of the problem in America not part of the solution. Her old ideas and clarence thomas tricks will not work this time. votered2018 kag confirm kavanaugh confirm coach k maga http	NOT
800	Congratulations!	NOT
801	The war on free speech = ANTIFA http	NOT
802	50% of the refugees coming into Canada, for all the PMs handouts already have legal status in US, (therefore not refugees) but they still come and happily as the Liberals welcome them with Canadian... http	NOT
803	Desperation! Abuse of my power cause he is losing his mind	OFF
804	be about it anyone in California see how utterly defenseless their gun control agenda makes people? Bravery backed by effective tools prevents loss of life. Good on this guy! Be willing to win at any cost!	NOT
805	Gonna be a bitch to re-write this one.	OFF
806	So ist es! the deep state jesuit en cabal satanists nwo kaler gi plan ~ kaler gi preis white genocide communism antifa albert pike1871 :double_exclamation_mark: drain the swamp lock them all up guantanamo expropriate q a non :rabbit::hole: potus45 trump2020	NOT
807	I bet she`s had more prick`s than a second-hand pincushion! maga :United_Kingdom::United_States:	OFF
808	She should but probably can’t stay awake long enough to leave the country. Said she would move to New Zeland but I see she is still here. Too bad	NOT
809	You are in my top 3. Among the syndicate boss are and I'm sure the 3 of you are ready to retire happy knowing this. Lol. Been a fan since lgn&amp;f! We have all grown up.	NOT
810	Meme was circulated during times antifa rioted and the left either ignored or celebrated them and of course not fool.	NOT
811	Antifa- haha it’s not exactly a big movement but ok.	NOT
812	2018-09-14 23:56 Congratulations! You are on no blocklists that we can find by scraping publicly available blocktogether lists Please check my follows for people incorrectly blocked - http	NOT
813	I think it’s a political impasse- Conservatives aren’t going to vote to force a GE and TM isn’t going to allow remain on the ballot paper ?	NOT
814	". The referendum wasn't about whether GDP goes up by 1% or down by 1%, it was about leaving political union and becoming an independent country! That is the issue that neither the Conservatives nor the Labour party wishes to address."" http"	NOT
815	Just like gun control...Obozo is a conservatives greatest asset to win elections...when he talks we win! red wave	NOT
816	Maybe he is making amends before open selection passes at conference.	NOT
817	If they admitted they are lead by and cater to sex criminals exclusively it would be harder to condemn liberals and leftists as degenerate deviant cultural marxists	NOT
818	I’m SO GLAD you left! You didn’t deserve that disrespect and it was in all likelihood just going to get worse. You deserve someone who’s PROUD of how smart and amazing you are. Someone who doesn’t want to dim your shine to make themselves feel better.	NOT
819	ANCIENT HOMIES COULDNT HAVE COCK COCKS FIGHTING BECAUSE THAT WAS LITERALLY ILLEGAL IN ATHENS FJSHDHJS	OFF
820	Doomentio	NOT
821	She is fucking delusional	OFF
822	Isn't it great how liberals ignore the pain of their victims because they are democrats. It is really sick.	OFF
823	He is such a good ad for conservatives	NOT
824	No we can’t be losing AB he is literally our whole offense	OFF
825	noticed you broke away as soon as the senate started talking about the great 4.2 growth rate and salary increases for employees. Your station is so crooked!!!! Also negative on the conservatives and praise the liberals! drain the deep state crooked media	OFF
826	I am not an anime fan by any means but I do like her. She is a cutie	NOT
827	Intruder alarm went off in my house this morning but I have a powerful weapon that this guy wants to take away from me leaving me defenseless. It's called gun control aka ban the guns.	NOT
828	You are an absolute dick :enraged_face:	OFF
829	Well duh. That’s who he is. He defends other abusers so they’ll defend him.	NOT
830	Well then I guess it's totally fine to attack his character then. My mistake. I mean what right does an American who was the victim of gun violence have to call for stricter gun control laws anyway?	OFF
831	He is mocking non-victims claiming victim hood.	NOT
832	Either way ny is screwed!!!!!	NOT
833	I quite enjoy these tweets you are liking	NOT
834	He's qualified. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:	NOT
835	You missed the point. You don’t like being called a white supremecists bc you support Trump. So please don’t generalize that all Dems support antifa and violence.	NOT
836	You can convert but it's very hard and discouraged. If just your father is Jewish you are not Jewish	NOT
837	Liberals act out of emotion. Not understanding the law. Then they go around condemning every1 who does not agree with their completely fucked rational. “Nobody believed women for 250 years. So let’s believe all women! Oh and screw the legal system! Men are pigs. He’s guilty!” Smh	OFF
838	its all about you ... trying to sell your stuff don't worry that everything is going to shit politically you must be Liberals	NOT
839	Sis she is. And I did answer u but u are to focused on bashing me. Sis that's just ur opinion. Mine is that she is a versatile artist and has many good albums. Say the truth for what it is. Just say u hate selena and go http	NOT
840	He and Obama must be copying each other does any democrat have their own thought PLEASE !!!	OFF
841	"It wouldn't surprise me a bit. Just like they falsely call conservatives, Fascists"" and justify physically attacking them. ""Trump's a Nazi, kill him!"". It's just a matter of time before they suggest it."""	OFF
842	Hey I don’t actually really care about celebs. I’m 9/10 out of the loop with celeb news because I don’t have any interest in western celebs. If anything you should re’evaluate how you view celebs since you are the one placing a personal vendetta against someone for something-	NOT
843	You are amazing! Hope you have an incredible future. Thank you for your contributions to this community	NOT
844	Your reply makes no sense	NOT
845	Yes!!! Love it! You are gold! :folded_hands_light_skin_tone::red_heart::folded_hands_light_skin_tone:	NOT
846	Shush it makes the ship make more sense	NOT
847	he is	NOT
848	Actually she was having a tantrum.	NOT
849	She is! :folded_hands_light_skin_tone::red_heart:	NOT
850	Of course you are!!	NOT
851	When is LVMPD and MGM going to be held accountable for vegas shooting and it's subsequent coverup &amp; knee jerk Gun Control? Anyone else find it curious that the first surveillance video released by MGM was in an exclusive to the New York Times ?	NOT
852	due process not permitted for conservatives but documented evidence against democrat can’t be believed double standards confirm kavanaugh now http	NOT
853	Check in at the Fake Shooting. http	NOT
854	Its a shame that you are not on TV	NOT
855	Why would you do this on a weekend with a major festival in Stanley Park as well as closing down Nelson street off burrard?	NOT
856	rss reaches out so called Liberals exposed ..Want talk with Terror State .. But Boycott RSS covention.	NOT
857	Lol they have no idea Nazis were socialist. Their complete inability to grasp reality is so mind blowing. Antifa is no shit calling for a civil war to defend slavery. The confederacy considered Lincoln a fascist too... hmmmm.	OFF
858	"Lol these are exciting times..."" God he is the worst"""	OFF
859	(Good for you Gov) Gov. Cuomo gets endorsement of nation's largest gun control group: http	NOT
860	Sam’s act is working. I swear she is acting!	NOT
861	That is Rachel Madcow's mother. No doubt about it !	NOT
862	Don't think she did much to accomplish that goal!	NOT
863	So will this all be hidden like the liberals hid everyrhing about the failed Nipigon bridge?!?! Huh? Our money and we are barred from the truth sickens me. They are communists	NOT
864	Congratulations potus maga	NOT
865	Too bad life sucks 4 u schiff4 brains :face_with_tears_of_joy: ur going down along wi ur other CRIMINAL friends. Only red line crossed is the LIES U TELL. U will never b anything more than the belly of a SNAKE maga trump2020 schiff4 brains http	OFF
866	"Let's focus on Kavanaugh. Bringing up other cases to make an argument about hypocrisy is irrelevant. It's like saying, Let's not investigate this bank robbery because liberals have robbed other banks."" Try to focus."""	OFF
867	She is going to be heartbroken to see you and you 6 followers go. Bot bot bot.	NOT
868	proud uncle :smiling_face_with_heart-eyes: she is the finest cheerleader of them all:blue_heart: te amo stinky butt:heart_with_ribbon: http	OFF
869	She is done out here.	NOT
870	Thank you for your support	NOT
871	what is this shit right over here? I also showed to my polish friends and they are quite triggered	OFF
872	Remember Tina. You can always sleep when you are dead! http	NOT
873	PURP HE IS CHRIS.... IM THE REAL CJ UNTIL FURTHER NOTICE :face_with_tears_of_joy: psa	NOT
874	PLELLEEAAAASEEEEE I LITERALLY SOBBED SO HARD AT THIS SCREEN WHO DOES HE THINK HE IS LOOKING SO BEAUTIFUL WHILE HE SLEEEEEEEPS	NOT
875	can you please tell jimin even if he knows just how amazing he is and that he actually saved my life no joke we're really thankful and please be safe and healthy i pray for you every single day and minute to be protected and safe :purple_heart:Thank you	NOT
876	Its fault..she is cheat	NOT
877	Hold up this for real? Am I reading that right? Everything is free?	NOT
878	Oh and higher unemployment and witch hunts and lynch mobs and antifa communist parades ...you can have all that shit and let Hollywood decide how you feel.	OFF
879	wow are these the types of folks we want teaching the already confused millennials?	NOT
880	I think he is hurt	NOT
881	Awesome Job Mr. President Trump!! MAGA	NOT
882	EVERYTHING is an issue with Muslims..go live in another country like Iran..	OFF
883	I did not admit anything! Read my Tweet again please! English is my 3rd language but I am rather good at it! Antifa are the Nazis! They can name them self the Messiah they would still be thugs fighting against freedom and free speach! BTW free speach is not hate speach. Man up!	OFF
884	Yeah we need gun laws like Europe so it's really hard for bad people to get guns. http You people are clueless about guns	NOT
885	Holder was held in contempt of congress. Why isn't in prison for Fast and Furious? How about for murder?	OFF
886	EXPOSE these demons violating our Constitution with violence &amp; threats to run govt instead of winning at the polls! Name them domestic terrorists &amp; jail them all.	OFF
887	Now do Black Lives Matter. And Antifa.	NOT
888	Kavanaugh was on the short list over a year ago. If liberals think this is a good idea just imagine how many people in the future with zero evidence 30+ yrs later including where and year can accuse people then ruin their lives including these liberals and politicians.	NOT
889	Here’s helping improve how women are to be watched in sports. :face_with_rolling_eyes: http	NOT
890	:grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat: gun control fun a statue of a stupid child under a desk are going to change peoples if that is the case they are stupid because i for will not give up my firearms or free speech or my rights to no one or no government! Fuck you!	OFF
891	Republicans platform -take away healthcare -harm the environment -take away children -take away women’s rights -do not believe in rule of law -voter suppression -gerrymandering -take away social security -no limits to gun control -explodes the budget voteblue2018	OFF
892	Then maybe we can talk about the double standards between liberals and conservatives at Somebody is always a victim.	OFF
893	She is so beautiful but looks like dad	NOT
894	q a non maga For those who think nothing is happening! http	OFF
895	Rosenstein’s 300 Attorneys ‘Helped’ Vet Kavanaugh – Now Sexual Abuse Charges http which go back to his highschool days and can't be proven &amp; Named witness DENIES pathetic confirm kavanaugh pj net c cot maga kag2018 trump2020 no more progressive liberals	OFF
896	sorry not sorry If you breastfeed your child who ends up having a milk allergy and so you just SWITCH to formula are you really putting your 100% into parenting?! No you are being lazy! Change your diet go lactose and soy free so your baby can have the best of the best.	NOT
897	Sorry to read this. You’re doing the right thing to report it and warn us all about them. Needless to say you are none of the things they say. Stay strong.	NOT
898	"It is not a crisis"" . The Conservatives think everything is a crisis- the asylum seekers, the economy, TMX now NAFTA. Just relax guys the adults are in the room."""	NOT
899	Has any ex Obama administration personal not yet? See a pattern here folks! Their actually doing this publicly. The msm is their partner in this treason. It’s a attempted coup d'etat!!!	OFF
900	Thanks for keeping us in your thought and being so kind to fans:cherry_blossom::red_heart:. Just know this cool cat is gonna drag many great thing into our fans life!	NOT
901	Fuck u	OFF
902	"... She is our north star, amongst the many stars that pass away to fill the night sky with brilliancy."" I cannot begin 2 imagine this as a parent but am so grateful &amp; humbled for the time however brief w/ so many shining stars who continue to guide all of us... http"	NOT
903	Remember: You're talking about the same media that never questions the assertions that everyone on the Right is a Nazi and Antifa is just a group of protesters.	NOT
904	Yep this is the world the liberals want to live in.	NOT
905	AAA DIBALES DONG:face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss: http	NOT
906	Niggaz buying pussy bitches trying to buy love...	OFF
907	I don't think he's guilty....this is what you leftwingers do...make up sexual assault claims about conservatives.	NOT
908	Yeah dangerous to question a scattered 35 year old account pushed on the eve of a nomination with the liberals saying they will stop at nothing to derail judge Kavanagh or any of Trumps picks? Delete your account...	NOT
909	tbt That time when gave us a shout-out on their blog &amp; we felt like the coolest kids in town. :smiling_face_with_sunglasses: From nc dd org blog: Creating a Welcoming Environment with conservatives with The Village Square - revive civility to the village square http	NOT
910	rimmy4antifa Can this young working class proletarian join your cause http	NOT
911	I'm also a Prohibited Possessor thanks to Obama and his every soldier has PTSD crazy administration.Can't get life insurance either.Still support the NRA and the work they do for gun rights.Hoping Trump will fix the wrongs of labeling veterans as a means to back-door gun control	OFF
912	Does not suffer fools and has seen enough shit to last nine lives.	OFF
913	He is the eggman.	NOT
914	Sorry my love I know you will be disappointed maybe I'll stand in my next life time :red_heart:	NOT
915	Awww his poor pocket. Try something else	NOT
916	"GOP, Conservatives, Evangelicals, Traditionalists"" Catholics are all hypocrites."""	OFF
917	LMAO....YOU SUCK NFL	OFF
918	"Well, they'll cut out 299 pages and replace it with 1 saying everyone needs more chlorine"" C'mon are you chicken?"""	OFF
919	Believe the woman. What person would volunteer for the shit show she is about to experience if it weren’t true. I stand in solidarity with Christine Blasey Ford.	OFF
920	All communist Democrat socialists are bad humans.	OFF
921	Hmmm...they piss off the portion of the population that actually supported football and are shocked their numbers took a nose dive? Shocking!	OFF
922	*Gets Period* You are the cause of my 𝓭𝔂𝓼𝓹𝓱𝓸𝓻𝓲𝓪	OFF
923	Good grief. So this is how we calm antifa people? Throw chicken nuggets at them? How ridiculous are they? I’d think it was funny if it wasn’t rewarding bad behavior.	NOT
924	Just because it isn't a sexy diagnosis doesn't mean it gets low quality care. You are making an incorrect assumption.	NOT
925	Keep it going let’s all remember VOTE!!! VOTE RED!! Let’s do the maga for our :United_States::United_States:. :megaphone:Yaay!! maga :United_States::United_States::United_States::Statue_of_Liberty::Statue_of_Liberty::Statue_of_Liberty::collision::collision::collision::fire::fire::fire::tornado::tornado::tornado::tornado::tornado::tornado::tornado::tornado:	NOT
926	Antifa took over for them.	NOT
927	This is why Gun Control is such a horrible idea no matter what the reasoning it it results in this kind of thing.	NOT
928	Thus far the only people getting shot and kicked out of places are conservatives. maga walk away confirm kavanaugh	OFF
929	lol.. why don't they ever do it in the head to protest trump.. also aren't these people all for gun control? tweet tweet. http	NOT
930	Yeah I'll not take my gun control policy advice from a Jean's company. Beyond that trumps die hard are almost enough that the snowflakes they claim to dislike and themselves are hard to tell a part	OFF
931	:pick: hmm.. closest emoji to a shovel go figure...	NOT
932	Let’s not discuss fault rn. If this happened he is 10000% to blame. Let’s first get reasonable amount of evidence before presuming he is guilty	NOT
933	Donald Trump as President	NOT
934	At least he is trying he is not busy tweeting hate tweets like u n your buddy aka Bishop Jonso!!	NOT
935	yes on kavanaugh Yes because it is the right thing to do Yes because conservatives are in power Yes because Democrats are miserable humans Yes because we are sick and tired of the tantrums from the Democrats Yes because they FREAKING LOST THE ELECTION! Please add more reasons!!!!	OFF
936	Why because Ford accused him of something 36 years ago and won’t testify. Liberals he’d this for months and came out now. I think liberals are the ones who took a gamble	NOT
937	manitoba - ndp leader Wab Kinew on the carbon tax http Are you proud of yourselves and You allow the NDP to come at you from the right? You're all as insane as the trudeau liberals winnipeg canada mb poli	OFF
938	Hello !! You used to date Anthony Weiner !!! What does that tell us about you ?	NOT
939	&amp; sicking their attack dogs ( antifa / resist ) and blaming the right.	NOT
940	"HAHAHAHAHAHAHAHA!!! She may need to change her strategy. Acting like a spoiled child... throwing a tantrum and showing the world what a sore loser she is... on national television... isn't a great way to improve how anyone"" is viewed."""	OFF
941	Oh it’s ok because 45 reversed the most important issue on mental health he got rid of the mental health conditions on gun control. Great job! What a guy! He is a liar proven over &amp; over again. But you worship away that’s your right	OFF
942	People will get it regardless of the wall. Kind like gun control argument.	NOT
943	You are hilarious and way too good to me.	NOT
944	A quick way to get yourself killed. Thanks Antifa!	OFF
945	Republicans are underestimating the fever of the liberals to get rid of Trump.	NOT
946	this cant be legal ... Right? kag maga http	NOT
947	WAPO what an idiot comment you are a disgrace to journalism VERY SAD	OFF
948	He is. We’ve been saying it for years. Uncle Christopher is Tristan while Aunt Carla is Bickle.	NOT
949	That sucks :thumbs_down:	OFF
950	Ik what other rappers think of him. But only cause he is anti-drug and honestly I think his music is good.	NOT
951	Happy Birthday(s)!	NOT
952	Funny how liberals and liberal stars hate the folks that make them and give them the very fame and power which they can’t live without	NOT
953	Both sides have promised wall SINCE ever y should ANYONE BELIEVE ANYTHING THEY SAY????? ?promised since 1986	OFF
954	To be fair. I’m positive most liberals are just blobs of cells..	OFF
955	You aren’t a member. Butt out	NOT
956	I don’t think jack knows too many conservatives. I’ve never met one that didn’t want to lecture me on how everything should be “run like a business” and we should all just work harder and follow the rules.	NOT
957	Then it’s time to indict trump if you are pro-law.	NOT
958	Target environment keeps getting richer.	NOT
959	She is such a disgusting hypocrite!	OFF
960	As well this would allow you to still protest. But not stop a speaker or a group. Really Hitler did this in the early time of the Nazi party a group known as the SS would beat up politicians and people that didn't agree with them. (Sounds familiar smells like Antifa.)	OFF
961	Don’t expect common sense from Liberals.	NOT
962	Nobody cares what thinks or wants. She wasn’t elected haha. And she’s not helping her party either so stay out there your only helping the conservatives Progressives DONT LIKE YOU	NOT
963	I FUCKING love this!!!! so so true. and actually it’s in those types of jobs you will learn the most	OFF
964	Best not stray off message. We need to be using every death to blame guns and push for gun control. Talking about actual causes distracts from that. :hear-no-evil_monkey: gun sense	NOT
965	Huh! The pot grows as council grows...in this case it is a reduction...and that amount $25m is going right back to the city for police gun control...already announced!	NOT
966	nope With Mm no way...maybe is time to ask Sky what has gone wrong? Because foster from CNN have the book first than KP tweeted about the book... Liberals... From Trump for Americans to Mm for British... I don't known who is worst	OFF
967	Oh my heart! She is beautiful. MUCH more beautiful than the immersion blender.	NOT
968	A new bill aims to send masked Antifa activists to jail for 15 years http	NOT
969	It’s so sad where we are in America now Liberals should be against this kind of McCarthyism All u have to do us accuse Yet there was a Chinese spy in a dem office for 20 years n the media just shrugs	NOT
970	President Trump is fighting for the American worker and American Jobs! maga http	NOT
971	It’s laughable that you parade China with its shocking human rights record. In China extreme Gun Control only meant death for millions of Chinese citizens at the hands of the state ... The History is well known.	NOT
972	"how does what I'm saying relate to gun control. if police departments will not prosecute their own family"" then it's time to limit their access to all weapons. A police department reluctant to acknowledge their own wrong doings and correct them dont deserve access to weapons."""	OFF
973	Don’t ever stop lil ma *COUGH* “eddandflow” *COUGH* oh shit is that my Snapchat how’d that slip out?! ...add me :folded_hands_medium-light_skin_tone::weary_face:	OFF
974	Did Chuck think Juanita Broderick credible-Keith Ellison’s girlfriend domestic abuse credible? The truth is Chuck is a sh*t stirrer for a cause. In this case- ruin a mans impeccable career-embarrass his wife &amp; daughters-all in a sleazy days work. Y?Liberals destroy what dont like	NOT
975	all you want is gun control while you let corporations rip us Americans off you don’t stand up against cops assassinating unarmed black Americans cops are enemies of Americans that’s why their against because they want to kill blacks in America thanks	OFF
976	1. Killshot 2. Gun control 3. Rap devil	NOT
977	Hollywood’s finest.	NOT
978	"monday motivation Liberals backing Kavanaugh Accuser"" high school episode to attack scotus pick - but praised adultery superstar mccain - logic much? maga liberalism is a mental disorder http"	NOT
979	Epic fail	NOT
980	Antifa would put nails in the pillows so I dont recommend it	NOT
981	I hope she stays safe and she is a brave soul. I'm on the coast of NC and will be staying put for now. I am scared but I can't leave without my hubs. He has to stay and man the prison he works for.	NOT
982	A bitch is complaining to corporate about me in our lobby lmaooo	OFF
983	I saw some shit today that made me want to @ her and politely ask her if I could be her stylist.... because I'm not here for these early 2000 bangle bracelets and unnecessary accessories like who's responsible? I have a few words. http	OFF
984	yyyy fuck no bitch we decided we both was gone steepppp	OFF
985	liberals grasp at unproven straws ... not plastic http	OFF
986	"So is a BJP leaning intellectual"" but so called liberals are not Congress leaning ""intellectual"" and you are definitely not Congress karyakarta...."""	NOT
987	You said your complains for Fox News is nothing like Trump’s war against news media. You are right. Trump didn’t use “Espionage act of 1917” to spy reporters he doesn’t like. Yours is much worse and scary!!	NOT
988	So only people that own firearms are allowed to comment on the Gun Control Debate??!! :beaming_face_with_smiling_eyes:	NOT
989	Funny Human Rights He is Pro Abortion That settles it He lies pacified deceives Playboy	OFF
990	"democracy Civil Disobedience is Paramount"" dump ford dictatorship conservatives liars fascists on poli to poli It’s time for Ontario’s other municipalities to stand up for local democracy http via"	NOT
991	Christina would have been a better choice than Courtney . Hadwin has done this and is not as much of an amateur that she is making America believe	NOT
992	is clearly racist and anti senior citizen. How do you allow this? Conservatives will never take you seriously if you don't start being fair.	OFF
993	I mean he is worth it	NOT
994	*a shooting happens in a country with gun control laws for the first time in literally decades* Y'all: BUT THE GUN LAWS SHOULD'VE PREVENTED THIS UNGA BUNGA THIS IS WHY GUN CONTROL SUCKS BET YOU DUMMIES WISH YOU HAD GUNS *meanwhile another school shooting happens in America*	NOT
995	He is.	NOT
996	Follow along.. Conservatives paid Fusion Fusion paid Orbis (Steele's company). It's not that hard.. seriously	NOT
997	Antifa isn’t after her.	NOT
998	It matters less than swaying the political slant of the SCOTUS by both parties. That’s a fact. This is only important to lib’s and conservatives as to the Court makeup.	NOT
999	"It's up there with the bumper sticker liberals"", just more expensive."""	NOT
1000	Damn he fell victim to a little thing called TOS much like the ones on his own site http http	OFF
1001	If Kavanaugh is confirmed there will be two sexual deviants sitting on the Supreme Court. Both Conservatives and nominated by Republicans. Democrats put women on the SCOTUS and Republicans put perverted men there. FOR THEIR LIFETIME! stop kavanaugh stop trump save scotus	OFF
1002	Liberals have no shame. To them the outcome justifies the mean	OFF
1003	Tippi Hedren was in Julie and Jack (which rifftrax also did). The scene from Birdemic that she is credited for was from that movie playing on the tv in the hotel.	NOT
1004	Coming from a guy who worries more about straws than cleaning up failed 'shitty' policies..now he knows best..lol	OFF
1005	I hope they were Reporting on Gun Control	NOT
1006	Popular side doesn’t equal winning side. Facts are that private schools do a much better job educating students than public schools. Public school teachers get unfair perks that they don’t deserve. It’s unfair to private school teachers.	OFF
1007	Jeff Flake looks like he is flaking out on the confirmation.	NOT
1008	How fucking sad :persevering_face:	OFF
1009	Bull...she is probably in debt and Soros is paying her...you're never afraid if this happened...give us a break..	NOT
1010	I suppose you think the way liberals attacked Sarah Palin was courageous also. You’re just another hypocrite.	OFF
1011	Ilegal Invader Kills 13-Year-Old Canadian Girl	NOT
1012	20 million dollars from cbs to me too can buy a lot of lies from a lot of professional witnesses with a lot of axes to grind. Antifa is fully financed by BLM millions they collected from Obama’s Justice dept and look at the antiamerican havoc they create. me too is warming up.	NOT
1013	WTF was that other than a waste of a minute and change of my life	NOT
1014	CATFIGHT!!! MEOW	NOT
1015	I much prefer the latter option.	NOT
1016	you are not alone/ I am here with you:musical_notes: :grinning_face_with_sweat:	NOT
1017	Bill I do not consider Democrats as Americans. Our Constitution does not mean anything to them. Most of them are uncultured uneducated and violent like Antifa. Some have already declared Judge Kavanaugh Guilty of Rape.	NOT
1018	Eject him from the Senate. What rule will he break next time. If you can’t follow rules you shouldn’t be a Senator.	NOT
1019	I want to adopt this dog. He/She is so precious:face_blowing_a_kiss:	NOT
1020	All great American Patriots are the dregs of society in the warped and delusional perspective of Joe Blow Biden. He is a disgrace to America.	OFF
